EXPEDIENTE;TIPO;REGIÓN;PROVINCIA;CIUDAD;TAMAÑO;SECTOR;EMPLEADOS;ACTIVO;PATRIMONIO;VENTAS;UTILIDAD;SECTOR_PROD
145570;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;29;219726,59;-101402,79;313773,55;7707,83;COMERCIO
709700;RESPONSABILIDAD LIMITADA;SIERRA;LOJA;LOJA;PEQUEÑA;SOCIETARIO;3;198,61;-7301,39;164556,44;7704,76;COMERCIO
700031;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;7;69170,77;21890,09;317163,51;7693,02;COMERCIO
176589;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;9;212091,05;20313,17;224053,5;7687,46;COMERCIO
150062;ANÓNIMA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;59;939250,99;638039,69;2377189,28;7672,11;COMERCIO
151054;ANÓNIMA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;18;700838,35;97886,71;3069804,04;7671,92;COMERCIO
80086;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;126182,28;120139,91;91872;7659,26;COMERCIO
114750;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;110111,35;82644,63;381986,74;7658,97;COMERCIO
148117;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;21;220643,46;47235,51;911065,71;7653,6;COMERCIO
710683;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;18382,8;11900,32;228454,91;7649,41;COMERCIO
300550;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;15;1058400,05;234888,15;2836899,78;7637,4;COMERCIO
14992;ANÓNIMA;SIERRA;TUNGURAHUA;AMBATO;PEQUEÑA;SOCIETARIO;6;194737,32;66655,7;146853,04;7634,89;COMERCIO
168261;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;13;56195,19;16259,19;289021,47;7619,44;COMERCIO
137003;ANÓNIMA;ORIENTE;SUCUMBIOS;NUEVA LOJA;MICROEMPRESA;SOCIETARIO;4;36789,6;32830,54;41200;7617,45;COMERCIO
164203;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;TABACUNDO;MEDIANA;SOCIETARIO;9;135614,96;69857,82;1418918,16;7609,34;COMERCIO
126142;ANÓNIMA;COSTA;GUAYAS;ISIDRO AYORA;PEQUEÑA;SOCIETARIO;4;125323,99;82538,52;345791,3;7601,68;COMERCIO
179773;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;3;28798,66;-20802,38;143731,22;7598,38;COMERCIO
73826;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;258265,6;87945,31;536615;7598,04;COMERCIO
140804;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;690990,76;106818,23;328638,15;7588,45;COMERCIO
139645;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;77519,51;8865,23;406649,12;7582,15;COMERCIO
171661;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;13;478551,32;432175,35;615223,59;7577,15;COMERCIO
307019;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;5;137222,59;8897,71;381331,07;7577,09;COMERCIO
306529;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;4;2520695,13;21315,04;4543297,33;7575,11;COMERCIO
306868;RESPONSABILIDAD LIMITADA;SIERRA;AZUAY;CUENCA;PEQUEÑA;SOCIETARIO;4;64382,54;14244,97;279748,39;7573,07;COMERCIO
713424;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;34357,91;8371,54;455365,63;7571,54;COMERCIO
149883;ANÓNIMA;SIERRA;TUNGURAHUA;AMBATO;PEQUEÑA;SOCIETARIO;5;998339,79;329324,25;978501,31;7555,71;COMERCIO
125717;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;12;296711,41;95453,9;424278,74;7554,09;COMERCIO
131182;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;4;1602293,31;160091,65;1335430,18;7536,03;COMERCIO
183053;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;150481,93;8334,75;456337,14;7534,75;COMERCIO
146794;RESPONSABILIDAD LIMITADA;SIERRA;LOJA;LOJA;MICROEMPRESA;SOCIETARIO;4;10918,05;8726,9;31713,1;7526,9;COMERCIO
