EXPEDIENTE;TIPO;REGIÓN;PROVINCIA;CIUDAD;TAMAÑO;SECTOR;EMPLEADOS;ACTIVO;PATRIMONIO;VENTAS;UTILIDAD;SECTOR_PROD
705267;ASOCIACIÓN O CONSORCIO;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;3015;317752428;129054605;540059494;129057228;CONSTRUCCIÓN
10532;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;2074;635795300;504018274;255130630,8;65339379,3;CONSTRUCCIÓN
154476;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;4;250578955;250136222;4073683,34;20250531,4;CONSTRUCCIÓN
162863;SUCURSAL EXTRANJERA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;304;70852777;-68706182;7260466,05;16406891;CONSTRUCCIÓN
144628;SUCURSAL EXTRANJERA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;234;153126659;15070718,2;88207523,9;5473162,2;CONSTRUCCIÓN
82932;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;18;81447046,6;23511466,3;86246345,52;4672989,64;CONSTRUCCIÓN
54060;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;GRANDE;MERCADO DE VALORES;867;62168040,55;25976887,12;60562762,57;3101272,23;CONSTRUCCIÓN
82921;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;21;95950864,5;25247178,4;66060087,45;2718931,33;CONSTRUCCIÓN
74543;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;GRANDE;SOCIETARIO;79;41385954,3;10270453,9;30919325,38;2616733,11;CONSTRUCCIÓN
151994;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;737;11735759,2;6884724,26;19296145,84;2331064,6;CONSTRUCCIÓN
125804;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;22;12311583,6;6174727,37;3370850,82;2184742,13;CONSTRUCCIÓN
51421;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;807;13923259,8;7269854,43;21758867,3;2031010,14;CONSTRUCCIÓN
1540;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;47;38189949,3;26118878,1;21762986,79;1940357,52;CONSTRUCCIÓN
705996;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;60;23291762,6;9961501,61;14242687,03;1782776,15;CONSTRUCCIÓN
1385;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;81;25156647,3;18269734,5;9372023,95;1687508,72;CONSTRUCCIÓN
712982;ASOCIACIÓN O CONSORCIO;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;4;2380076,69;1604638,56;7184970,11;1604638,56;CONSTRUCCIÓN
85481;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;129;6554052,34;4415557,92;10369865,37;1513365,2;CONSTRUCCIÓN
143202;SUCURSAL EXTRANJERA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;473;14347963,8;2374723,57;34286883,7;1447302,01;CONSTRUCCIÓN
43183;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;99;14548022,6;5222690,92;18817209,69;1398766,41;CONSTRUCCIÓN
706332;RESPONSABILIDAD LIMITADA;COSTA;GUAYAS;DAULE;GRANDE;SOCIETARIO;296;12175467,3;2091115,34;23189999,29;1345093,85;CONSTRUCCIÓN
62202;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;187;3313176,29;1498464,72;8613977,72;1303620,57;CONSTRUCCIÓN
154436;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;62;33028579,9;8597949,42;5110525,8;1266695,35;CONSTRUCCIÓN
153436;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;99;19137948,2;8275476,66;7494303,4;1212257,02;CONSTRUCCIÓN
152338;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;24;58795259,7;16512942;10616114,32;1205738,96;CONSTRUCCIÓN
48120;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;391;10318795,8;6037233,32;12220135,6;1071243,16;CONSTRUCCIÓN
53685;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;324;54260004,4;16305830,1;20625028,48;1039204,11;CONSTRUCCIÓN
146346;ANÓNIMA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;4;3115570,57;1027945,34;0;1027393,42;CONSTRUCCIÓN
12800;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;1500;327163940;282096845;78719487,97;978365,81;CONSTRUCCIÓN
174500;ECONOMÍA MIXTA;SIERRA;IMBABURA;URCUQUI;GRANDE;SOCIETARIO;56;36812396,9;2513478,21;10402404,8;964706,72;CONSTRUCCIÓN
120802;RESPONSABILIDAD LIMITADA;COSTA;GUAYAS;SAMBORONDÓN;GRANDE;SOCIETARIO;130;82302765,3;10380293,5;23151296,12;942220,03;CONSTRUCCIÓN
91610;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;116;6596713,39;1657989,99;22052421,67;841930,33;CONSTRUCCIÓN
131015;ANÓNIMA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;52;3304787,02;1353560,62;3239803,2;836577,16;CONSTRUCCIÓN
43557;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;41;3280779,48;2302148,9;761455,05;782017,32;CONSTRUCCIÓN
32771;ANÓNIMA;COSTA;GUAYAS;DAULE;GRANDE;SOCIETARIO;11;4142535,31;1162188,52;8543486,18;775843,06;CONSTRUCCIÓN
149749;ANÓNIMA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;4;16231616,2;7460687,67;2476833,35;750707,82;CONSTRUCCIÓN
19566;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;4;11448978;6009994,55;10989507,2;721352,8;CONSTRUCCIÓN
128393;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;145;6552568,4;4063895,01;11289906,46;711697,11;CONSTRUCCIÓN
19331;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;54;44558827,3;20614376;11799332,6;694940,77;CONSTRUCCIÓN
40597;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;68;47126154,3;8700909,21;21614672,88;688000,46;CONSTRUCCIÓN
52120;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;43;4608543,51;3760086,51;4042797,36;663749,98;CONSTRUCCIÓN
161465;ANÓNIMA;SIERRA;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS COLORADOS;MEDIANA;SOCIETARIO;9;2384204,65;680820,26;1775425,41;644919,25;CONSTRUCCIÓN
173969;SUCURSAL EXTRANJERA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;85;12952631,8;7651925,68;4209323,86;640029,95;CONSTRUCCIÓN
130422;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;MERCADO DE VALORES;4;15749919,01;7415877,45;13124017,01;619783,79;CONSTRUCCIÓN
162931;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;19;9021891,66;6280361,39;8487117,44;593109,35;CONSTRUCCIÓN
714886;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;4;1003235,52;593319,72;2515864,98;592364,65;CONSTRUCCIÓN
92205;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;94;2587755,03;1441828,35;6114328,05;587391,47;CONSTRUCCIÓN
168523;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;160;4746269,81;2276726,47;8305949,91;577314,8;CONSTRUCCIÓN
86729;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;364;27688646,7;17595245;20791504,28;569715,57;CONSTRUCCIÓN
71717;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;5;6736519,36;3371359,79;4171272,12;561095,37;CONSTRUCCIÓN
713175;ANÓNIMA;SIERRA;AZUAY;CUENCA;PEQUEÑA;SOCIETARIO;11;4578109,18;4194342,65;0;542676,76;CONSTRUCCIÓN
705011;SUCURSAL EXTRANJERA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;30;882065,94;564223,86;2163730,87;539223,86;CONSTRUCCIÓN
117103;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;39;21369672,8;4571182,86;10429923,82;504361,17;CONSTRUCCIÓN
710568;SUCURSAL EXTRANJERA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;3;45471096,4;-5688,6;58161594,4;504339,49;CONSTRUCCIÓN
155348;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;CALACALI;MEDIANA;SOCIETARIO;11;991481,18;529818,39;3313728,9;465530,98;CONSTRUCCIÓN
73742;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;310;12708342,2;4945642,41;14447929,7;455379,05;CONSTRUCCIÓN
85631;ANÓNIMA;SIERRA;IMBABURA;IBARRA;MEDIANA;SOCIETARIO;33;6013496,17;5651710,47;1851690,63;454887,66;CONSTRUCCIÓN
140679;ANÓNIMA;COSTA;GUAYAS;DAULE;MEDIANA;SOCIETARIO;12;1076975,78;458312,79;2166680,8;422074,62;CONSTRUCCIÓN
17313;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;10;2314191,25;1487515,09;1139208,23;404106,87;CONSTRUCCIÓN
137736;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;3;12555070,8;1865488,33;1044631,91;384967,4;CONSTRUCCIÓN
300140;ANÓNIMA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;2;1367033,7;120676,75;4047089,43;381801,86;CONSTRUCCIÓN
704789;SUCURSAL EXTRANJERA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;16;10727628,2;2099806,1;4775680,72;376991,66;CONSTRUCCIÓN
111010;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;438;9068397,12;5759906,16;13949662,63;359947,59;CONSTRUCCIÓN
141744;ANÓNIMA;COSTA;EL ORO;PIÑAS;MEDIANA;SOCIETARIO;10;3034031,66;480478,44;1631375;356190,02;CONSTRUCCIÓN
119409;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;6;16706909,5;694211,57;7097928,49;347644,02;CONSTRUCCIÓN
74392;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;10;1730018,97;1024215,45;1290218,02;323270,14;CONSTRUCCIÓN
21557;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;MERCADO DE VALORES;89;39565200,63;9682395,57;21724631,35;309091,34;CONSTRUCCIÓN
177597;RESPONSABILIDAD LIMITADA;SIERRA;COTOPAXI;PUJILÍ;PEQUEÑA;SOCIETARIO;5;722630,48;313352,29;826321,51;302737,53;CONSTRUCCIÓN
33699;RESPONSABILIDAD LIMITADA;SIERRA;AZUAY;CUENCA;GRANDE;SOCIETARIO;127;6999040,53;2036882,08;3359555,21;301797,43;CONSTRUCCIÓN
60419;RESPONSABILIDAD LIMITADA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;7;15024739,7;9181763,41;3652129,88;286859,11;CONSTRUCCIÓN
19196;ANÓNIMA;COSTA;GUAYAS;ELOY ALFARO (DURAN);GRANDE;SOCIETARIO;78;10972526,6;7298842,01;10365394,2;285957,45;CONSTRUCCIÓN
158098;RESPONSABILIDAD LIMITADA;SIERRA;LOJA;LOJA;MEDIANA;SOCIETARIO;29;2386563,56;1056596,92;1227185,69;282498,52;CONSTRUCCIÓN
64375;ANÓNIMA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;50;5182596,33;1070652,9;2419310,44;280201,76;CONSTRUCCIÓN
95930;ANÓNIMA;SIERRA;AZUAY;CUENCA;PEQUEÑA;SOCIETARIO;4;4433195,66;858639,84;812159,4;276888,14;CONSTRUCCIÓN
157758;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;4;461823,14;319757,12;1594727,06;272575,03;CONSTRUCCIÓN
161451;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;10;2564812,87;259263,76;898285;268615,66;CONSTRUCCIÓN
150774;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;6;652408,56;572827,84;1634910,99;265820,2;CONSTRUCCIÓN
160581;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;42;2353190,51;1687968,3;1336950,34;265744,89;CONSTRUCCIÓN
125304;ANÓNIMA;COSTA;GUAYAS;DAULE;GRANDE;MERCADO DE VALORES;70;6978497,01;1358477,03;7550019,95;265309,91;CONSTRUCCIÓN
32985;RESPONSABILIDAD LIMITADA;SIERRA;AZUAY;CUENCA;MEDIANA;SOCIETARIO;11;1681345,35;690713,3;4451105,63;257519,38;CONSTRUCCIÓN
59489;ANÓNIMA;COSTA;SANTA ELENA;SALINAS;GRANDE;SOCIETARIO;68;6507376,52;3195043,38;5830867,07;252918,92;CONSTRUCCIÓN
3018;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;39;5450173,76;3886512,25;3088532,64;249439,78;CONSTRUCCIÓN
88340;ANÓNIMA;SIERRA;PICHINCHA;NAYÓN;MEDIANA;SOCIETARIO;74;4895230,49;2226348,29;2871015,15;247972,27;CONSTRUCCIÓN
140576;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;11;2903690,56;902429,47;1456809,81;243448,18;CONSTRUCCIÓN
16561;RESPONSABILIDAD LIMITADA;SIERRA;CHIMBORAZO;RIOBAMBA;GRANDE;SOCIETARIO;152;22019367;7353311,51;14806663,72;243086,49;CONSTRUCCIÓN
165496;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;PEQUEÑA;SOCIETARIO;1;4658097,29;1449291,08;907535,84;238916,01;CONSTRUCCIÓN
116135;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;7;1719175,02;941254,97;1933234,18;236747,72;CONSTRUCCIÓN
129869;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;22;490704,58;422292,74;2349493,52;231905,02;CONSTRUCCIÓN
14991;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;9;3867324,34;1037043,93;5308065,29;228303,08;CONSTRUCCIÓN
48667;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;MERCADO DE VALORES;31;22533850,6;12509488,1;22044338,51;228177,6;CONSTRUCCIÓN
176049;SUCURSAL EXTRANJERA;SIERRA;AZUAY;CUENCA;MEDIANA;SOCIETARIO;98;2378969,28;-311830,96;4532177,41;220875,03;CONSTRUCCIÓN
118956;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;MERCADO DE VALORES;256;25549338,59;6556067,72;22362535,75;216463,51;CONSTRUCCIÓN
49443;ANÓNIMA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;61;6620216,95;2381395,27;2450625,61;212472,82;CONSTRUCCIÓN
73424;ANÓNIMA;COSTA;GUAYAS;LOS LOJAS (ENRIQUE BAQUERIZO MORENO);GRANDE;SOCIETARIO;114;9779889,45;3569406,83;5528410,92;209854,49;CONSTRUCCIÓN
715295;ANÓNIMA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;42;1338818,89;212792,15;1866483,73;209792,15;CONSTRUCCIÓN
712446;SUCURSAL EXTRANJERA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;3;349019,47;208622,52;105508,45;208622,52;CONSTRUCCIÓN
28619;RESPONSABILIDAD LIMITADA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;4;1824746,81;1139327,18;3661236,37;208370,9;CONSTRUCCIÓN
37793;RESPONSABILIDAD LIMITADA;SIERRA;TUNGURAHUA;AMBATO;PEQUEÑA;SOCIETARIO;4;1405699,61;699806,38;450100;202587,27;CONSTRUCCIÓN
17168;RESPONSABILIDAD LIMITADA;COSTA;MANABI;PORTOVIEJO;MEDIANA;SOCIETARIO;36;2909893,82;1242832,12;4735835,7;200095,35;CONSTRUCCIÓN
83549;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;5;2456867,1;1638822,36;867696,56;195379,16;CONSTRUCCIÓN
155740;ANÓNIMA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;4;4306558,15;2957985,98;598156,54;193870,22;CONSTRUCCIÓN
704171;SUCURSAL EXTRANJERA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;9;355842,38;197684,1;596666,67;185345,63;CONSTRUCCIÓN
89068;ANÓNIMA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;49;3745155,72;2739730,18;2863981,43;185012,6;CONSTRUCCIÓN
142753;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;6;402689,28;400883,22;0;184572,37;CONSTRUCCIÓN
119785;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;MEDIANA;SOCIETARIO;4;475762,95;367701,76;1911805,61;183738,43;CONSTRUCCIÓN
147337;ANÓNIMA;COSTA;MANABI;JARAMIJÓ;MEDIANA;SOCIETARIO;10;1302762;859331,59;1393100;177178,62;CONSTRUCCIÓN
145680;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;44;1549600,29;313416,12;1310724,45;175943,13;CONSTRUCCIÓN
708490;RESPONSABILIDAD LIMITADA;COSTA;GUAYAS;DAULE;MEDIANA;SOCIETARIO;51;1290963,13;424769,72;3944972,14;175453,62;CONSTRUCCIÓN
710247;ANÓNIMA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;112;944638,11;275616,79;2588345,32;174777,44;CONSTRUCCIÓN
54088;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;59;5780878,82;989970,7;3280792,77;173135,78;CONSTRUCCIÓN
68875;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;24;2323443,55;1315584,24;2323690,19;172084,5;CONSTRUCCIÓN
181488;ANÓNIMA;COSTA;ESMERALDAS;ESMERALDAS;MEDIANA;SOCIETARIO;17;1758410,25;178171,8;943183,19;169065,27;CONSTRUCCIÓN
158765;ANÓNIMA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;22;13976804,8;258077,17;3189773,45;165818,68;CONSTRUCCIÓN
91825;ANÓNIMA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;31;863809,65;456998,81;1266772,47;161989,55;CONSTRUCCIÓN
171603;ANÓNIMA;COSTA;MANABI;PORTOVIEJO;MEDIANA;SOCIETARIO;65;1658337,21;696072,5;3736186,73;161076,61;CONSTRUCCIÓN
715384;ANÓNIMA;COSTA;GUAYAS;DAULE;MEDIANA;SOCIETARIO;8;325512,51;163847,66;1009821,14;160218,76;CONSTRUCCIÓN
6583;ANÓNIMA;SIERRA;AZUAY;CUENCA;MEDIANA;SOCIETARIO;11;3698612,3;1685624,92;3349255,44;160112,96;CONSTRUCCIÓN
62416;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;10;1390510,66;1104694,07;211226,79;159593,87;CONSTRUCCIÓN
46109;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;25;11244679,9;3824756,96;1368429,17;159275,41;CONSTRUCCIÓN
707857;SUCURSAL EXTRANJERA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;4;220321,77;183595,76;50609,82;158595,76;CONSTRUCCIÓN
719275;SUCURSAL EXTRANJERA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;0;256357,42;180467,1;85683,33;155467,1;CONSTRUCCIÓN
81594;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;91;11037154,9;2699934,45;7818285,55;153589,85;CONSTRUCCIÓN
133215;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;MEDIANA;SOCIETARIO;26;631856,72;178738,73;3413834,92;152706,65;CONSTRUCCIÓN
56051;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;37;4297751,67;952614,92;2252556,78;151195,61;CONSTRUCCIÓN
75428;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;15;6091167,66;253114,65;2767263,01;150834,91;CONSTRUCCIÓN
138878;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;9;1009878,86;534073,94;2118868,89;149500,13;CONSTRUCCIÓN
201622;RESPONSABILIDAD LIMITADA;SIERRA;LOJA;LOJA;GRANDE;SOCIETARIO;6;2069447,71;967867,23;5306646,25;149498,69;CONSTRUCCIÓN
161995;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;5;631180,67;456525,19;558456,99;149449,47;CONSTRUCCIÓN
160681;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;CONOCOTO;MEDIANA;SOCIETARIO;18;1002046,64;456583,52;1127546,99;148102,96;CONSTRUCCIÓN
166176;SUCURSAL EXTRANJERA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;30;2364139,89;654386,83;3610900,74;147720,58;CONSTRUCCIÓN
719738;ASOCIACIÓN O CONSORCIO;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;2;933309,32;146261,79;704704;145261,79;CONSTRUCCIÓN
95855;ANÓNIMA;COSTA;MANABI;PORTOVIEJO;MEDIANA;SOCIETARIO;41;2659314,33;833745,02;1318221,82;140221,99;CONSTRUCCIÓN
53646;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;29;2521657,25;1028601,18;2208214,08;139786,44;CONSTRUCCIÓN
169990;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;10;785135,26;150412,81;445168,46;139717,84;CONSTRUCCIÓN
160500;ANÓNIMA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;7;4072277,4;1075699,63;1383099,86;138865,11;CONSTRUCCIÓN
309371;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;6;142446,68;138354,34;334242,19;137554,34;CONSTRUCCIÓN
63884;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;8;1464796,32;214592,74;11038309,63;137102,42;CONSTRUCCIÓN
164318;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;57;1968352,6;583360,8;3838618,9;136741,43;CONSTRUCCIÓN
701894;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;CONOCOTO;PEQUEÑA;SOCIETARIO;68;375586,33;172839,38;593741,28;136678,56;CONSTRUCCIÓN
143439;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;140;450870,74;303256,75;1843208,2;135842,35;CONSTRUCCIÓN
159576;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;195;6857665,72;1171170,44;2925600,84;134410,11;CONSTRUCCIÓN
124569;RESPONSABILIDAD LIMITADA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;69;2151815,01;1289872,76;6331083,35;129149,43;CONSTRUCCIÓN
19209;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;40;1453623,44;932145,17;1335733,9;129047,6;CONSTRUCCIÓN
47244;ANÓNIMA;SIERRA;PICHINCHA;QUITO;GRANDE;SOCIETARIO;515;603169,17;247782,63;5619565,85;128415,99;CONSTRUCCIÓN
132867;ANÓNIMA;COSTA;SANTA ELENA;JOSÉ LUIS TAMAYO (MUEY);PEQUEÑA;SOCIETARIO;4;279665,22;130540,38;632893;127601,28;CONSTRUCCIÓN
95622;ANÓNIMA;COSTA;MANABI;PORTOVIEJO;MEDIANA;SOCIETARIO;14;4264113,3;1124904,48;2654929,76;126254,65;CONSTRUCCIÓN
60230;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;21;461402;206225,65;499971,83;122864,97;CONSTRUCCIÓN
78070;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;26;1211338,44;939760,76;1058968,76;122862,62;CONSTRUCCIÓN
164112;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;8;349923,66;199557,4;853573,77;122039,87;CONSTRUCCIÓN
150691;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;4;14924764,4;757234,44;2387472,33;121613,55;CONSTRUCCIÓN
106029;ANÓNIMA;COSTA;SANTA ELENA;LA LIBERTAD;MEDIANA;SOCIETARIO;26;6184973,93;4519826,79;1269775,05;119700,02;CONSTRUCCIÓN
117674;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;28;1813194,48;169301,19;1866634,73;113082,07;CONSTRUCCIÓN
146864;ANÓNIMA;COSTA;LOS RIOS;QUEVEDO;MEDIANA;SOCIETARIO;9;498060,06;164273,79;1402622,33;112773,79;CONSTRUCCIÓN
108795;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;2;3802686,15;121087,04;1701351,78;112263,77;CONSTRUCCIÓN
28245;RESPONSABILIDAD LIMITADA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;26;624088,97;505356,81;2429761,8;111910,09;CONSTRUCCIÓN
93442;ANÓNIMA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;43;3075052,44;557355,25;2542066,51;109343,92;CONSTRUCCIÓN
127808;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;68;6811921,54;1744647,68;4184846,76;108685,94;CONSTRUCCIÓN
